review_text,stars
"Overall, I was very satisfied with my stay. The location was super central, and the check-in process was smooth. The apartment description was accurate, and I appreciated the clear disclaimers about the lack of a lift and the slightly lively atmosphere. Anastassia was very responsive and accommodating, especially thankful for her flexibility with my luggage storage needs. All in all, I would definitely recommend her apartment!",5
"I had a wonderful stay at this Airbnb! The location was perfect—close to public transportation. The room was clean, comfortable, and exactly as described in the listing. The host was very responsive and helpful, providing clear check-in instructions. Overall, I highly recommend this place for anyone visiting New York !!",5
Anastasia was a great host and very responsive. She let me check in a few hours early so I didn’t have to carry my suitcase around. Would stay again!,5
"I choose Anastasia’s accommodation as I only really needed a place to sleep and store my items during the day. The apartment was very clean and easy to find. It’s is on the 4th floor, which was not a problem, but you can anticipate a narrow stair way. The apartment itself was exactly as pictured. It is within walking distance of Korea Town which I was looking forward to and is one transfer away from the Path train if you are looking to spend a day in NJ. There are lots of restaurants in the area and markets if you want to buy anything to cook in the kitchen later. During my stay the host was away for personal reasons but remained in contact at all times and still made me feel very welcomed. She allowed me to check in early which I greatly appreciated so I didn’t have to carry my bags around till check in. Overall, I enjoyed my time and would stay here again.",5
Great location. A four-block walk from the Empire State Building. Lower and midtown easily accessible for walking.,5
"Good place to stay. Small but that's expected in NY. I will say, it gets very hot and the AC either wasn't installed or wasn't working while I was there. It wasn't a big problem for me, but I could imagine in July or August that would be a deal breaker for many.",4
"Located on 32nd Street in Midtown, it’s very convenient for visiting attractions, and luggage storage is available. The host communicated clearly and promptly. The room was clean and tidy. In a place like Manhattan where every inch of space is precious, finding such a character-filled place at this price is almost unimaginable. If there’s any room for improvement, it would be the sound insulation—city noise can still be heard at night, so noise-cancelling headphones are recommended for sleeping.",5
The place and the host were perfect for my visit to New York.,5
The location of this property was perfect to get to Broadway and other locations.,5
Great location. Clear instructions. Clean place. Great space!,5
"I got Anastasia's place the morning my NYC lodging option suddenly fell through. It's a great place in a great location - convenient! The kids at the playground don't get started until past 8 AM, so I was able to sleep well. You do have to carry your luggage up to the 4th floor, but other than that, she provided an umbrella, a shoe horn (!), and everything I needed. I loved that I was able to cook my breakfast, as I was eating out for all the other meals. She emptied the closet and drawers so I could organize my luggage. She was also kind enough to let me drop off my luggage early, so Anastasia made my first day in NYC easier. I highly recommend the place!",5
"Even though the check-in time was late at night, they handled it pleasantly. During the stay, my boyfriend Miguel was very friendly and accommodating, and it was a very pleasant stay. Translated from Japanese Show original",5
All fine! I can only recommend!,5
Very accommodating and friendly host!,5
Excellent location. Thanks for having me to stay!,5
My stay in this appartment was just great. Room was clean and location was perfect to explore NYC. I highly recommend this place.,5
"great place, super conveniently located, extremely kind host. Made my work trip to NYC easy, comfortable and stress free!",5
Anastasia is a great host. She made my stay in New York very easy. I didn’t find the place noisy at all. I really recommend her place.,5
It was a great stay at a terrific location in Manhattan! Would definitely recommend and come back!,5
Exactly what we were looking for. This was a perfect find. Located a five minute walk away from a bus stop that takes you directly to and from the city. The room was excellent and they were the best hosts. Very attentive and helpful. Fully recommend.,5
"Loved this place! If you want to avoid the high hotel costs in the city on your next NYC trip, this is the perfect stay. It’s only 20 minutes from Manhattan, and the bus ride offers amazing skyline views. The hosts were incredibly friendly too.",5
"We had a great stay at this Airbnb. The apartment was clean, exactly as shown in the pictures, and just as described. The area felt safe and was very easy for us to reach. Transportation to and from Manhattan was excellent — we were able to get there in about 25 minutes, which made moving around the city super convenient. The hosts provided clear instructions, and accessing the place was simple. We also appreciated the towels and essentials they offered, and the bed was very comfortable. If we ever have the chance to return to New York, we would definitely stay here again.",5
Everything is as described and I spent Christmas here. It’s really good price for what it offers!!,5
The place worked out great for us. super easy to get to the Big city! Easy walk to the bus. Our host was super nice! Would stay again.,5
A great location and comfortable room for the price! Used public transportation the whole time with no issue! Such kind hosts!,5
"8 years on Airbnb Rating, 5 stars , · June 2025 I had a very nice time at Zoya and Mike's in West New York. The apartment is only a short bus ride to the city, which makes it very convenient to visit NY while also staying in a quieter, residential area. Lots of Latin American communities around so great food options and good vibes! I highly recommend it!",5
"I enjoyed my stay at Mike and Zoya's. Although I was not able to figure out the bus routes during my short stay, there were several near the location. I was, however, able to figure out the ferry into Midtown. This simple transportation plan was only a short walk from Mike's place and it become my primary route into Manhattan during my stay.",5
"It was a peaceful place near of grocery stores, something good in surroundings. The place was completely clean, everything was fine. Thank you!",5
Lovely location and great host to work with. Very well supplied and just the space I needed.,4
"Wow, just WOW! 🌟 From the very first moment we arrived, we truly felt at home — actually, even better. The place is fresh, quiet, and absolutely incredible, perfect for resting and disconnecting. Everything is so well taken care of, you can really feel the love and dedication put into it. The host was super kind, attentive, and always ready to help, which made the experience even more special. Honestly, it felt like visiting a dear family member, but with all the comfort of a luxury stay. We slept wonderfully, rested completely, and every corner of the place gave us peace. 💫 Without a doubt, this is a place I would come back to a thousand times and recommend wholeheartedly to anyone looking for the perfect stay. Thank you for everything! 💖",5
"Inexpensive stay, and I was only a short walk to a bus that took me to a terminal for subway access to Manhattan. I was thrown off on my first morning because the pictured windows do not get sunlight, but it wasn't a big deal. Would definitely stay here again.",5
"I had a great stay, wonderful neighborhood with many great places to eat within walkable distance. very easy to get to and from manhattan in about 15-20 minutes on the bus. host was very friendly and helpful.",5
The place was great! A quick 15 minute bus ride from NYC. Was fairly easy to get around. They were both very responsive and friendly. I’d definitely book again next time I’m in the city!,5
"It was a great place at a perfect location and they provided essentials to make our stay amazing, thank you.",5
"excellent value for money for those visiting New York. Only 6 minutes from the bus stop that connects Manhattan, super comfortable and fast transportation. The environment was also very clean and comfortable, the hosts were also very helpful and friendly. I definitely recommend this accommodation, we were two women and we felt very safe! Thank you Translated from Portuguese Show original",5
"It was very smooth from check-in to check-out, and the host replied quickly to messages, so I was reassured. Two women stayed in one room, but it was fully equipped with amenities, the room was clean, and we had a very comfortable stay.The other room seemed to be rented by a couple, but it was very quiet, and if we met them, we would just exchange greetings. They also provided water and sweets, and it was a very pleasant trip. Thank you! Translated from Japanese Show original",5
"Great stay, thank you for hosting me",5
Absolutely amazing host. Place is perfect for what you need. They provided items I didn't even know I needed.. Cant eat to stay again..,5
"An amazing place to stay. Not only is it very comfortable, but it is also very close to the bus stop to go to New York. Zoya was always very attentive and available for anything. A great host and an excellent place. The only comment to note for those who book this place is that the room is right next to what I think is the engine room. So if you're a sound-sensitive person, it's something to consider. However, if you are not, the truth is that it does not bother or disturb you. Highly recommended. Translated from Spanish Show original",5
"Best option of Airbnb! Easy access, great location, great hosts and ammenities!",5
good people,5
"The location of the listing is ideal for those who want to reach Manhattan quickly (4 buses take you there and they pass every 5-10 min max - the 128, 165, 166 and 168 buses are $4.50). They take you directly to Port Authority (in Times Square). You can also take the ferry to get to NY ($10). The accommodation is in the basement but the room is very good. Translated from French Show original",5
"holiday inn was a good and comfortable place to stay. the rooms were spacious and clean, the restaurant not expensive with a interesting selection of food and the staff were helpful and friendly. boy did i enjoy & look forward to getting my daily bottles of water that kept me refreshed for the whole day ;)",5
"13 years on Airbnb Rating, 4 stars , · 2 weeks ago I had a pleasant stay at Holiday Inn New York City Wall Street. The location is excellent, right in the heart of the city. While the room size is on the smaller side, it offers good value for money given the prestigious location. Adding complimentary breakfast would make the experience even better. Overall, a comfortable and convenient stay.",4
"The doorman closed both of the sliding doors and we couldn’t get in with our key through the second door. Waited patiently, knocked, rang the bell, called, nothing for 30 minutes out in the cold. He finally comes out and (probably accidentally) admits he had been looking at us in the cameras but didn’t come out.",2
"Fair place to stay in, fair price during winter holidays. Two free bottle of water everyday. Close restaurant nearby. Flexible with unplanned events, but my co-guest wasn’t able to check-in himself. He had to rebook another bus ticket. Laundry is missing. No cash payment. Overall, the hotel is good and responsive to guest requests",5
"It has a great location near Fulton Metro Station, you have great choices in food nearby, like Joe's Pizza, Tacos #1, Simpl, Dumplings and Eataly. You can walk to the Bull Statue, the NYSE and Wall Street. Also a couple of blocks from the Brooklyn Bridge. About the place, the elevator is kind of old but it works fine, the reception is a little small but great. If you plan is to find where to spleep and rest, this is the place for you.",4
"Excellent location, very close to multiple subway stations and local restaurants, and to Central Park was 25 minutes. Felt like a safe, clean area so late night trips back to the hotel felt seamless and stress free. Staff was always polite and flexible. Room were spacious for two people and very clean. Would definitely book again!",5
The location was great. It was right next to the metro. It was a smaller holiday inn than others that ive stayed at but in a prime NYC location it does make sense! Rooms were clean and staff was nice. My boyfriend and I got to the hotel late after going out (around 3am) and we had to wait around 5 minutes for a concierge to come downstairs to hear the doorbell we were ringing.,5
"This destination was perfect. Walking distance to the 4/5, Brooklyn bridge, classic staples like Joe pizza and los tacos! The front desk made our visit seamless and customer service skills were amazing! We will definitely be coming back here. Thank you to Kacey for giving us the smoothest check in process possible!",5
"We were really happy with the value of this stay. Hard to beat the price, staying in Manhattan! Everything was neat and clean, the staff was kind and helpful. We had a little trouble getting the right temperature (heater was very hot) but figured it out. It was bitter cold outside, like below 0 with wind chill, so having the room a little too warm was not a bad problem to have! The bed was comfortable, and we couldn't hear the other guests at all. Just a note, the rooms and hallways are quite small, so not great if you are claustrophobic, but we were fine. Very happy with our stay.",5
Location is fantastic. Staff were kind and helpful. There was slow drainage in the bathroom sink when I arrived and they fixed it quickly. The only challenge is the heating system (winter issue only?). It gets too hot in the room quickly and then too cold again when turned off.,4
"really nice small hotel, has everything you need and they give you free water everyday. really close to WTC and the metro is like 2 blocks away. dunkin next door. great for the price!!",5
Very reliable and clean room. The location is perfect in Manhattan and everything is relatively close by. It was super easy to get checked in and checked out. Would go again.,5
"The location of this hotel was perfect for me! Right in the heart of the FiDi. The hotel let me check in a little early, which I really appreciated. I would recommend this hotel.",4
Great price for stay! Staff was very friendly. It is small but suitable for two people! Walkable to great restaurants & train/subway. Recommend for a short stay. Many attractions nearby!,5
It's a clean cheap hotel with an excellent location. Its very easy to get to the metro. Rooms are a little small but if you are just looking for a place to crash after a long day of tourism/shopping/business etc you would struggle to find a better deal.,5
"Very positive experience at holiday inn. Staff were super friendly and helpful. Room was as described and very clean. Location was ideal, very short distance/few minute walk to subway.",5
"It was the best deal in NYC for this time of year. The staff was receptive, knowledgable and polite. The room and bathroom were clean. It is a 5 min walk from Fulton Center and there a lot of places next to/near the hotel. Overall, I would certainly go back.",5
Beautiful place to stay in Downtown Manhattan. Nearby so many restaurants and near World Trade Center. The room was very clean and the counter hosts were very responsive. Would recommend 100%,5
"Great location! ~Just 5 min walk to World Trade Center; Nice restaurants with abundant options (Chinese, Japanese, Mexican, Pizza, Fast food); They also offer daily perks (some snack and 2 bottles of water per day), which is a nice gesture.",5
We stayed for two nights on a quick weekend getaway and couldn’t have been happier about the location. The staff was very accommodating and friendly and always checked in if we needed anything.,5
"The staff was ESPECIALLY friendly and helpful. Always made sure we knew there were water bottles and maps available; plus popcorn and cookies every afternoon and granola bars in the morning. Loved how quiet the room was - despite being in NYC. And, the neighborhood/area seemed very safe and was so accessible to so many sites, including walkable to Statue of Liberty Ferry and 9/11 memorial.",5
"I don't like to complain, but the hot water is on the cold side in the shower. The sheets were stained, and there was a lot of construction noise at 7 a.m. on a Saturday. The photos don't match reality. There was no water for the coffee. The location is very good, allowing you to walk around the city and have easy access to everything.",3
"Great deal of ~$200 USD for the Sunday before Labor Day! It's right in FiDi, which makes the location great for transit and walking around. It's quieter on the weekends compared to other locations in Manhattan since it's mostly commercial/business buildings on the street. Pier is also close by. You can also leave your belongings at the front desk since it's in the Holiday Inn! :)",5
"Overall great stay! Easy to locate and the check in and check out was very straightforward and fast as well as flexible! Appreciated the responsiveness to any questions as well! Room was very comfy, clean, and had everything needed. Location is great near multiple subway lines that go all over the city!",5
"Cheaper place to stay in a busier area. The room is at an acceptable clean standard but no further. Corner clean and detail areas are missed. HVAC doesn’t respond well and after looking at other reviews, that seems to be common. Room smells (almost like the Indian restaurant on the first floor) not overly awful but noticeable and bothersome enough. Elevator is extremely slow. That said, if you want a hotel that’s as cheap as you can get without danger/ being very dirty, this is a good fit. If you want a clean, quiet place I’d recommend you look elsewhere. (I stay in the city 1-2 nights a week and have been through most of the FiDi area hotels.)",3
"Coming from California and having stayed in hotels across the country and internationally, I felt genuinely comfortable and impressed during my stay at this hotel. The location in New York’s Financial District was excellent, and the overall experience made my visit both enjoyable and stress-free.",5
"The host and the hotel staff made our stay as seamless as possible. Everything was clean and the location was perfect, there were tons of places nearby within walking distance. The Perfect affordable option!",5
"The room was very clean, very comfortable mattress and great pillows. After walking for hours it was nice to jump in bed and relax. Location is great, just a short walk to Battery Park, Walls Street, the bull or Brooklyn Bridge.",5
"I recently stayed at the Holiday Inn and had a great experience! The location is good just a short walk from many of New York City’s main attractions and close to several subway stations like Fulton, making it easy to explore the city. The room was clean, comfortable. The staff was friendly and always available to help with any questions or requests I had. I also appreciated the complimentary Wi-Fi. Overall, I recommend this hotel for anyone visiting New York City. It’s a great value for the location, comfort, and service provided. I would definitely stay here again on my next trip!",4
"The location is really convenient to go to cvs, pizza places and the subway station. Front desk is really helpful and wonderful. The only thing is the room is a little bit small and humidity. But overall was a wonderful stay. Thank you all so much! :)",5
"Clean, pleasant staff, easy access, good location, good value for the NY hotel prices, but lighting in bathroom was poor, had to lift toilet seat to open bathroom door and drains are slow draining.",4
The host is not the actual hotel - it’s like a broker. They sold out of rooms and the host asked me to cancel the reservation at the time of check-in when absolutely it was the host who had to cancel. We had to scramble to find a last minute place. The host stopped answering and customer service had to intervene. Not recommended.,1
Ideal place to stay if you’re wanting to be close/walkable to most tourist attractions. Decent amount of cafes and restaurants nearby. Hotel kept our luggage for us as before and after we checked out which was a massive help.,4
"The Place is just a little smaller than it looks in pictures, don’t expect any views or anything other than that it justifies the price , location is great, famous food option, close to subway, famous tourists attractions are nearby",4
My husband and I enjoyed our stay at Holiday Inn in NY. It was so convenient to the subway and local tourist spots. We also liked that we could leave our luggage in the lobby before our flight back so we could still do some sight seeing.,5
"Looks like the photos, simple hotel with a decent sized room. Great location if you want to explore the financial district then easy transport links elsewhere in the city.",4
"Was cheap and worth it (compared to other nyc prices). The room is small but if all you need that place for is a place to sleep, it’s perfect!",5
Great place near the subway and great places to eat would definitely come back and stay here when I visit New York again!,5
"My wife and I enjoyed staying at the Holiday Inn Wall Street which is three blocks from the New York Stock Exchange on the same street. The receptionist Justine was excellent and handled all kinds of situations. There is an adjacent restaurant called Ane which has delicious American breakfasts and Indian food for lunch and dinner, plus you get a 15% discount on the breakfast when you stay at the Holiday Inn. The rooms are relatively small but have all of the essentials. I would unplug the alarm clock since otherwise it will make a strange sound at an odd time of the morning. You get a decent view of the office building across the street, but more importantly you are within easy walking distance of the entire financial district and other highlights of downtown Manhattan including the Brooklyn Bridge and City Hall Park. Fortunately the room temperature can be adjusted to whatever you prefer.",5
Great staff! Always helpful! Quiet safe neighborhood! Close to awesome food and the subway!,5
Excellent place to stay when in the city. Staff was great and room was clean and comfortable.,5
"I had a very poor experience during my stay. Throughout the entire night, there was a loud clawing/scratching noise coming from the bathroom exhaust fan area. I was not using the fan at any point. The noise was persistent and loud enough to keep me awake all night, and I was unable to sleep before a very early 3:00 AM checkout for a flight. I cannot say definitively what caused the noise—whether an issue within the ventilation system or something else—but regardless, it made the room uninhabitable for rest. Given the impact on my sleep and overall stay, I would not recommend this listing unless the issue is fully resolved.",1
"Enjoyed our stay for the price that we paid. Convenient place that is close to everything, along with the subway being a 5/10 minute walk.",5
"For my friend’s first visit to NYC, this hotel was perfectly located for doing all the classic touristy things. The staff kindly upgraded us to a more spacious room on the 19th floor, and we really appreciated how quiet the hotel was throughout our stay. The staff were not only very kind but also impressively efficient—helping with luggage storage and retrieval, late check-in, and more. I was especially impressed by one staff member, Ms. Zaynah. In the middle of a chaotic check-in rush, she somehow managed to help us reclaim our luggage seamlessly. She expertly “played Tetris” with suitcases in the elevator and corridor, let us grab our bags ourselves, and sent us straight up to our room so we could rest immediately—without wasting a single minute. All of this, with a smile on her face the entire time. Truly unbelievable service.",5
"13 years on Airbnb Rating, 4 stars , · December 2025 It was dated with rips on the desk chair and getting in was difficult because we couldn’t hear over the loud music. Close to subway.",4
"Overall, we enjoyed our stay. The hotel was clean, the staff was friendly, and the location made it easy to explore the city. Would consider staying here again.",5
"A very strategic location , near to subway station ( walkable) . Surrounded with restaurants n businesses district",4
"Location. Location. Location. First-time visitor or seasoned New Yorker, you could not ask for a better location. Walking distance to, well, everything that the Financial District has to offer. From the Stock Exchange to 1 WTC, here's your chance to hobnob with NYC's movers and shakers. Architecture, your thing? Luxury shopping? Be WOWED by both in the design wonder that is the Oculus. Pay a visit to the 9/11 Memorial Site and feel the reverence that all of New York holds for the names etched around the perimeter of the Reflecting Pools. Despite the scaffolding that temporarily obscures the hotel's façade, the building is easy enough to locate. After a good night's sleep on the most comfortable bed and a quick workout in the fitness center, there'd be nothing more welcome than a long, luxurious shower powered by a most generous shower head. The rooms are small but adequate. With so much to see and do, you won't be spending much time indoors.",4
Comfortable room in an excellent location! I would definitely recommend this spot and stay there again.,5
"Great receptionists, accommodated us for our needs & gave recommendations! Space is small but it’s just what we needed.",5
Great location!! Felt lucky to find this place at the height of the Holiday season when so many places were already booked. Worked out perfectly. Will be coming back!,5
"Clean hotel room. Bed and pillows were good. It is a no frills kind of place. Certain areas of the hotel are a bit worn and dated ( the halls, the check in area). Having said that, if you are just looking for a clean place to rest, close to the financial district, then it certainly serves its purpose. There is an additional destination fee of $17.21/daily I was not aware of.",4
"The air conditioner was set at 72 and would not change, the fan only had one setting which was very cold. We did let the hotel staff know it was musty (wet smelling) and very humid in the room. Guests should know that breakfast is not included, and there is a destination fee not included in the AirBNB price. Pillows are very comfortable!",4
"Great stay overall – highly recommend! The location was excellent – super convenient for exploring Manhattan on foot and by subway. The room was clean and quiet, and the bed very comfortable. The staff were consistently helpful, friendly, and attentive. A reliable, pleasant place to stay in NYC. I’d happily return.",5
"The room was a little small but most new York rooms are, it appeared to be very clean, the staff was very helpful and friendly, the location was pretty nice, lots of stuff nearby and a couple of subway stations to get to more distant things easily, the bed was big and comfortable, I would stay again.",5
"My stay here while I was in New York was great! The staff showed me so much love it honestly could’ve just been my personality! The room was spotless it was quiet it wasn’t too far from the subway stations, restaurants in walking distance. The only downfall for me was that the bathroom is so small it was barely enough room for myself and my daughter to share but we made it work! I would come back for sure I felt safe and comfortable.",5
"very solid place to stay. it is clean, has great air conditioning, and it is safe. the bed is fairly comfortable. the ""gym"" advertised is a small room in the basement with two treadmills in it. no weights, nothing else. the hotel has no ice machine or water fountains or dispensers. the system of extending and/or changing your reservation are basically nonexistent, but it's a good place to sleep for as reasonable a price you can find in NYC.",4
"If you are looking for a place to sleep that has a comfortable bed and a bathroom, this is the place for you. If you are looking for luxury, this is not the place for you. I went there with my son and we stayed 5 nights. It was absolutely perfect for what we needed. We left every day in the morning and came back very late to shower and sleep. It’s an excellent location as well with easy access to many different subway lines.",5
"Wonderful for the price! Very convenient if you need to get around in a timely manner and definitely worth the stay just for how much there is to do within walking distance. The room could use some amenities, like a fridge and microwave, but other than that, it was extremely accommodating. Customer service of the hosts was great.",5
Loved my stay at Holiday Inn. This location was so close to everything. I was surprised at the subway system in Manhattan. No car needed as it felt everything was within walking distance. I would reccomend this because it was one the least expensive choices to stay in New York and was close to so much. The host and staff were very friendly.,5
"The Holiday Inn was everything I needed for an extra evening I had in the city. I wanted somewhere that had good connections to the city and this definitely had it. The gentleman on reception who greeted me was very efficient and informative. He explained everything I needed to know. The room itself was exactly as advertised. The bed was comfy, the bathroom was clean and the coffee machine was all I needed and I was happy with that.",5
Double booked our room in the night and someone else opened the door when we were sleeping in.,1
"Very easy check in, discount rate on parking, communicative host!",5
It was a great location in the Financial District. The staff were nice and they fix our hiccups quickly. I would recommend!,5
"Great spot in the Fin. sector of Manhattan, close to railway + foods. Thanks!",5
"Thank you for your hosting, very friendly, and we felt it was worth the stay",5
Staff was friendly and helpful. We felt like we made an excellent choice by staying at this holiday inn. I highly recommend this place.,5
"10 years on Airbnb Rating, 5 stars , · December 2025 Amazon location, great hosts. Rooms are very well kept - clean and cosy.",5
"2 years on Airbnb Rating, 5 stars , · November 2025 It was value for money. Suitably located for a tourist. Nearly kept rooms. May not be big hotel or big rooms - but the money I paid, it was worth.",5
"Everything matched the description, also the attention was very friendly and the place was very accessible to all places in New York",5
"I wish I could write a better review. The location was great, the price was pretty decent, and everyone we interacted with were, at some level, very friendly. However, the biggest issue was that the Airbnb listing 100% said the room had a king-sized bed in it, and it absolutely only had a full bed. The size of the bed was a big feature in picking the room. After getting into the room and realizing this, I went to the front desk, who were fairly stand-off-ish and didn't seem understanding or all that eager to do anything about it (hotel was full, but no offer of partial refund, etc.). Moreover, they claimed it was a queen bed anyway (it was not, we had a sewing tape measure handy), and that a queen bed was bigger than a king! Airbnb co-host initially seemed friendly too, but was not very proactive at all in trying to resolve the issue either. If you're ok with whichever room/bed you get after booking, and ok with poor help if you run into issue, this could be the place for you!",1
"Great location, however a bit pricey at $400 a night, for a tiny room with a tiny bathroom but it did have a nice comfortable bed.",4
"Overall good stay. The room was nice, if small, and the staff were friendly and accommodating.",5
"This is a standard Holiday Inn - nothing wrong with it, nothing special. Walkable to a lot of little shops & eatery’s. All in all fine for a short stay!",4
Amazing hotel for the price. The room was very clean and had everything in there I needed. Hotel is also located in a great location.,5
"Amazing location, minutes away from the WTC and the 9/11 Memorial Museum. Great spots around to eat. Clean, comfortable and friendly staff willing to help!",5
"Disappointing stay, light switch was not working the whole stay and room smells very musty. Aircon is also very loud",2
"Amazing reception folks, very kind and flexible. Spot on location and value for money. Many thanks to everyone who works for their lovely and kind interaction and help.",5
"Great location, great cost for the accommodations and location. Room was clean and room service was great. Will stay again if travelling back",5
"Very friendly staff and I'm a great location, although only my lamp lights worked in the room",5
"The hotel is in a great location, with metro stations just a short walk away. Very convenient for getting around the city. The stay was okay overall—nothing outstanding, but comfortable enough for a short trip.",5
The location was good and I enjoyed my time however the lack of a microwave and a refrigerator just made the trip less enjoyable especially seeing I was there for 10 days. Staff were great and the room was clean and well kept and the bathroom was Pristine. 6.5/10,4
Best value for the location. Right in the heart of lower Manhattan. Walking distance to many sights. if you are looking for an affordable place to stay in lower Manhattan and dont mind the room being small and a bit uncomfortable this is a great option.,4
Very friendly and accommodating for check-in. The rooms are comfortable—small but perfect for getting a good night’s sleep and having energy for the day. The staff is very kind.,5
We had a great stay at the Holiday Inn (located in the financial district). The staff were all very friendly and helpful. Definitely recommend and would stay there again.,5
"Perfect location. My biggest anxiety was unloading/loading my bags and finding parking. It couldn’t have been easier. They were so so great, and even gave me a discount on the parking garage.",5
All depends what room you get! First week we got nice room and than when we came again the room had few issues with the entrance door and toilet. Overall satisfied based on what you pay,4
"12 years on Airbnb Rating, 4 stars , · July 2025 Easy to get to from the subway. Room was small but all we needed. Staff were great. Hotel looking a bit tired but it was all we needed and was in a good location for us",4
"This hotel was very convenient. If you’re looking for a nice, safe, clean space to sleep, this is a great location . It is small with little space to walk but it served its purpose . Will stay again !",5
"Fast, easy, and friendly check-in. I was worried about parking but it wasn’t too far away. Google map was a challenge to get to the hotel. It kept telling us to turn the wrong way on a one way and did a few too many circles.",5
"Extremely convenient location from subway and staff was attentive! This specific Holiday Inn was a little run down and room was on the warmer side even when AC was turned on (Not ideal during NYC summer). However, overall stay was good!",3
"Space has everything you need and nothing you don't. Quiet and comfortable, clean. Only issue was that there isn't always a person at the front desk to check out. Desk staff was very friendly.",5
"Clean and very convenient, though small—perfect for a quick trip up to the city. They had chocolate chip cookies available at check-in, which was a nice touch! The staff was friendly and accommodating.",5
"Host was responsive and helpful with my questions. Location is great for museums, food, and photo ops. Walkable distance to attractions and the subway. The room was as described, clean, and easy to check-in to.",5
Convenient location Friendly front desk Unpleasant smell in hallway and room AC did not work properly Had to switch it on and off often and heat came on with burning smell so I turned it off altogether Other than that. Some TLC is needed but it did what it was meant to do & price wasn’t too bad,4
"Great location if you want the financial district - walkable to everything. Hotel is no frills but it’s super clean and an excellent value for the price. Would stay again. Hosts are super responsive, friendly and helpful.",5
Super convenient to the lower manhattan area; located in the heart of the financial district. We walked to the Brooklyn Bridge and across to the other side. Took the ferries. Around the corner from Wall Street hubbub. It was fairly quiet for a big city.,3
"Really appreciate their flexibility - I arrived early for a show starting shortly after check-in and they were willing to let me check in as soon as a room was available. The room was great, clean, and quiet. Check out was easy. Very smooth stay.",5
Our stay was a good experience. Off the beaten path but still walking distance to Chinatown/Little Italy and Brooklyn bridge. The room was clean and modern. The only disappointment for us was the ice maker was broken in the vending room. I would stay again.,5
"Absolutely loved my stay at the Holiday Inn NYC - Wall Street! This hotel was so nice, convenient located in downtown NYC and only a short subway ride away from my destination for the night! The staff was very friendly and attentive! They called to check in and make sure that everything is all good with settling into the room and they gave me a fun little gift basket as well! I am very grateful for the warm hospitality given to me by the staff over at Holiday Inn NYC - Wall Street and I look forward to visiting again soon!",5
Valerie the manager was extremely helpful made our stay a great experience.,5
I would stay here again with no hesitation for the right price,5
"Great stay in NYC's financial district, especially considering the price point",5
Convenient easy access to subway It was a good choice for me,4
First time in New York. I love how everything was walkable to everything.,5
Great location. Friendly staff. Clean and comfortable.,5
Very good value! Great location,5
Place was very convenient to everything and clean,5
"Great staff, good restaurant and easily accessible around downtown area and subways",5
it was holiday Inn. it was in FiDi and the price was better than on other portals :),5
"Decent hotel, expensive but so is everything, good location.",3
"We had a great day with the Hilton, I was a little anxious at first with it being on Airbnb, but this was a great fine and 100% worth it. I would definitely stay again!",5
Nice place. Make sure you put in address for holiday since there’s two Holiday Inns around wall street area.,5
It was nice. The room is small. Great place to stay if you are more focused on being out and about in the city,3
"My 14yr old son and I stayed here for a 4 day visit to NYC. Great location, many options for transportation, and many walkable stores and attractions. The hotel room has exactly what you need if you’re needing an affordable place to rest and sleep after a long day or site seeing and roaming around the city. The front desk staff were all very friendly and helpful, checking in and out was a breeze. CVS Pharmacy is up the road if you need to buy anything you forgot, grab a slice of pizza at Joe’s also up the street, TJ Maxx is down the street if you need any clothes or extra luggage. We’d also recommend 7th street burgers- also in the same street. We enjoyed our stay and would stay here again.",5
Extremely clean very understandable about me being late,4
"Very quick and easy, very flexible too",5
Would stay here again. Great location for the price.,5
Ok if staying in the city and fast access to NYC subways,3
A good place to stay in New York with a great location.,4
"clean place, and well located.",5
"Great location , really clean place! I would stay again",5
As described. Nothing unexpected.,4
"Excellent people - friendly, helpful, thoughtful.",3
Great Airbnb host and great location!,5
Great location! Can’t beat that.,5
very good place to explore NYC,5
A very convenient place to stay!,5
Great customer service! A+++ Allowed me to check in 4 hours early.,5
Walkable to many places ! Great staff very friendly,5
Great location and easy check in. Highly recommend!,5
The facility seems to be old and there is no hair dryer inside the bathroom.,3
Clean and easy to get in and out of. Would stay again!,5
It was a great stay the staff was very friendly and helpful and the location is great with easy to access stations.,5
"Location was great! Staff was amazing and attentive! The room was small, but it is New York so it served its purpose. We will be back!",5
"This was my worst hotel experience ever. First of all this hotel looks big on the outside but trust me when you get inside everything is looks like it’s just squeezed together. It’s smells horrible I don’t know if people be smoking in there but all the building smells very bad. I was supposed to stay there for 5days but I only ended up staying for a night because I couldn’t stand the smell. I messaged the Airbnb host and he told me to talk to the manager or the front desk so that they can give me another or solve the problem but I didn’t do that because I knew that even if they give me another it will also be smelling the same because all the building has the same smell. I told the front desk that I will check out the next day which was 08/01/2025 mind you I checked in on 07/31/25. I asked them if I’m going to get my refund and they told me that I will get my refund for the remaining 4days that I didn’t stay there, the security deposit, and the resort fee. The shower was not even worki",1
employees were so helpful and nice. great hotel to come back to after a long day out in the city !,5
